,date,price,sqft_lot,zipcode,quarter,lat,long
5280,2014-07-2,385000.0,6360.0,98178,3,47.6688,-122.324
5281,2014-07-21,879000.0,89640.0,98077,3,47.7601,-122.134
5282,2014-07-21,570000.0,,98007,3,47.4521,-122.14
5283,2014-07-21,802500.0,,98075,3,47.7296,-122.232
5284,2014-07-21,427000.0,7111.0,98177,3,47.3375,-122.123
5285,2014-07-21,240000.0,10000.0,98014,3,47.7226,-122.219
5286,2014-07-21,261500.0,6992.0,98042,3,47.3137,-122.343
5287,2014-07-21,347500.0,,98031,3,47.3734,-122.119
5288,2014-07-21,435000.0,5106.0,98115,3,47.5026,-122.234
5289,2014-07-21,677915.0,3600.0,98119,3,47.4471,-122.473
5290,2014-07-21,359950.0,8604.0,98092,3,47.6578,-122.39
5291,2014-07-21,439900.0,7950.0,98056,3,47.451,-122.273
5292,2014-07-21,303000.0,8820.0,98022,3,47.7277,-122.308
5293,2014-07-21,326250.0,9663.0,98034,3,47.6718,-122.329
5294,2014-07-21,290000.0,6800.0,98133,3,47.69300000000001,-122.361
5295,2014-07-21,408000.0,3440.0,98052,3,47.6426,-122.409
5296,2014-07-21,210000.0,61014.0,98038,3,47.685,-122.363
5297,2014-07-21,625000.0,12219.0,98004,3,47.6232,-122.142
5298,2014-07-21,265000.0,10489.0,98022,3,47.3782,-122.304
5299,2014-07-21,528000.0,5613.0,98053,3,47.6614,-122.06
5300,2014-07-21,1476000.0,22518.0,98006,3,47.7001,-122.2
5301,2014-07-21,775000.0,10454.0,98004,3,47.3528,-122.057
5302,2014-07-21,475000.0,3720.0,98115,3,47.4683,-122.263
5303,2014-07-21,700000.0,11060.0,98033,3,47.4698,-122.166
5304,2014-07-21,447000.0,1600.0,98119,3,47.5194,-122.151
5305,2014-07-21,1340000.0,4905.0,98105,3,47.7721,-122.293
5306,2014-07-21,335000.0,7500.0,98198,3,47.6571,-122.133
5307,2014-07-21,500000.0,34848.0,98006,3,47.7149,-122.099
5308,2014-07-21,502000.0,5000.0,98116,3,47.7168,-122.113
5309,2014-07-21,775000.0,8470.0,98075,3,47.6938,-122.13
5310,2014-07-21,229900.0,8848.0,98003,3,47.7471,-122.352
5311,2014-07-21,760000.0,15020.0,98177,3,47.6693,-122.371
5312,2014-07-21,425000.0,,98118,3,47.7641,-122.364
5313,2014-07-21,700000.0,7491.0,98029,3,47.4346,-122.201
5314,2014-07-21,840000.0,8712.0,98006,3,47.6004,-122.195
5315,2014-07-21,400000.0,4602.0,98117,3,47.6,-121.977
5316,2014-07-21,253000.0,9750.0,98198,3,47.3186,-122.364
5317,2014-07-21,309950.0,6666.0,98023,3,47.303,-122.217
5318,2014-07-21,668000.0,4410.0,98075,3,47.726000000000006,-122.203
5319,2014-07-21,650000.0,12997.0,98011,3,47.6892,-122.319
5320,2014-07-21,299800.0,9000.0,98014,3,47.5335,-122.272
5321,2014-07-21,731688.0,5772.0,98052,3,47.7396,-122.247
5322,2014-07-21,449950.0,10000.0,98042,3,47.6677,-122.316
5323,2014-07-21,334950.0,7846.0,98003,3,47.3296,-122.18
5324,2014-07-21,365000.0,2550.0,98117,3,47.2979,-122.377
5325,2014-07-21,514000.0,5000.0,98117,3,47.6551,-122.36
5326,2014-07-21,560000.0,14985.0,98033,3,47.5903,-121.986
5327,2014-07-21,625000.0,17008.0,98075,3,47.6052,-122.126
5328,2014-07-21,246500.0,8919.0,98022,3,47.5132,-122.384
5329,2014-07-21,327000.0,344124.0,98022,3,47.774,-122.077
5330,2014-07-21,315000.0,8580.0,98023,3,47.7766,-122.248
5331,2014-07-21,450000.0,111513.0,98072,3,47.5521,-121.995
5332,2014-07-21,294000.0,6366.0,98133,3,47.419,-122.322
5333,2014-07-21,1800000.0,8325.0,98112,3,47.4518,-122.179
5334,2014-07-21,360000.0,7482.0,98034,3,47.6364,-122.371
5335,2014-07-21,178500.0,6460.0,98146,3,47.7762,-122.198
5336,2014-07-21,384435.0,3906.0,98003,3,47.7191,-122.022
5337,2014-07-21,675000.0,1330.0,98112,3,47.7434,-122.095
5338,2014-07-21,300000.0,8875.0,98188,3,47.3526,-122.055
5339,2014-07-21,370000.0,1793.0,98133,3,47.7524,-122.323
5340,2014-07-21,562500.0,,98056,3,47.7372,-122.316
5341,2014-07-21,512000.0,1313.0,98107,3,47.7372,-122.316
5342,2014-07-21,549900.0,936.0,98105,3,47.5595,-121.867
5343,2014-07-21,225000.0,9192.0,98058,3,47.732,-122.077
5344,2014-07-21,635000.0,,98053,3,47.7462,-122.29
5345,2014-07-21,230000.0,11204.0,98001,3,47.4511,-122.119
5346,2014-07-21,226000.0,10890.0,98042,3,47.6266,-122.103
5347,2014-07-21,335000.0,9600.0,98033,3,47.3203,-122.184
5348,2014-07-21,390000.0,4153.0,98058,3,47.6681,-122.338
5349,2014-07-21,690000.0,9520.0,98115,3,47.5518,-121.998
5350,2014-07-21,210000.0,8600.0,98168,3,47.5288,-122.325
5351,2014-07-21,215000.0,7575.0,98032,3,47.6612,-121.955
5352,2014-07-21,576000.0,5756.0,98065,3,47.395,-122.311
5353,2014-07-21,324950.0,6720.0,98178,3,47.4213,-122.033
5354,2014-07-21,359900.0,7698.0,98058,3,47.4522,-122.123
5355,2014-07-21,485000.0,5490.0,98055,3,47.743,-122.036
5356,2014-07-21,668000.0,42436.0,98027,3,47.5529,-121.99
5357,2014-07-21,207950.0,5000.0,98118,3,47.5513,-122.272
5358,2014-07-21,472000.0,104979.0,98045,3,47.5401,-122.292
5359,2014-07-21,579000.0,4040.0,98103,3,47.3538,-122.047
5360,2014-07-21,492500.0,18306.0,98034,3,47.5683,-122.005
5361,2014-07-21,625000.0,,98029,3,47.6037,-122.119
5362,2014-07-21,337500.0,4907.0,98042,3,47.6787,-122.391
5363,2014-07-21,261000.0,17739.0,98003,3,47.4038,-122.175
5364,2014-07-21,560000.0,9874.0,98034,3,47.7164,-122.306
5365,2014-07-21,346000.0,1442.0,98106,3,47.5992,-121.972
5366,2014-07-21,175000.0,6600.0,98146,3,47.201,-121.999
5367,2014-07-21,471835.0,5354.0,98092,3,47.7438,-122.246
5368,2014-07-21,229900.0,11925.0,98003,3,47.6634,-122.2
5369,2014-07-21,503000.0,7350.0,98034,3,47.7313,-122.343
5370,2014-07-21,375000.0,9720.0,98034,3,47.7111,-122.239
5371,2014-07-21,1095000.0,57063.0,98053,3,47.7119,-122.23
5372,2014-07-21,1350000.0,5500.0,98199,3,47.5441,-122.304
5373,2014-07-21,538000.0,10032.0,98125,3,47.3767,-122.303
5374,2014-07-21,361500.0,9000.0,98052,3,47.3603,-122.085
5375,2014-07-21,233000.0,7686.0,98038,3,47.3799,-122.211
5376,2014-07-21,209995.0,7303.0,98056,3,47.4455,-122.278
5377,2014-07-21,550000.0,15520.0,98006,3,47.7692,-122.219
5378,2014-07-22,335000.0,5840.0,98011,3,47.3542,-122.027
5379,2014-07-22,645000.0,5500.0,98115,3,47.6449,-122.389
5380,2014-07-22,510000.0,7561.0,98052,3,47.6708,-122.14
5381,2014-07-22,610000.0,31411.0,98006,3,47.2618,-122.209
5382,2014-07-22,740000.0,11454.0,98052,3,47.3213,-122.378
5383,2014-07-22,272000.0,6234.0,98002,3,47.75,-122.183
5384,2014-07-22,339950.0,11457.0,98028,3,47.5453,-121.996
5385,2014-07-22,1000000.0,,98103,3,47.6359,-122.033
5386,2014-07-22,588000.0,7344.0,98027,3,47.4963,-122.35
5387,2014-07-22,294000.0,5250.0,98133,3,47.3244,-122.379
5388,2014-07-22,730000.0,35689.0,98077,3,47.6245,-122.316
5389,2014-07-22,255000.0,9222.0,98023,3,47.7078,-122.277
5390,2014-07-22,324950.0,5723.0,98032,3,47.681,-122.032
5391,2014-07-22,780000.0,13449.0,98040,3,47.3259,-121.896
5392,2014-07-22,279500.0,8040.0,98146,3,47.7559,-122.226
5393,2014-07-22,459000.0,,98122,3,47.3683,-122.153
5394,2014-07-22,265000.0,6527.0,98092,3,47.4206,-122.023
5395,2014-07-22,350000.0,940.0,98103,3,47.6492,-121.908
5396,2014-07-22,869000.0,13122.0,98178,3,47.6024,-122.295
5397,2014-07-22,335000.0,47318.0,98001,3,47.735,-122.309
5398,2014-07-22,215000.0,9652.0,98042,3,47.5564,-122.13
5399,2014-07-22,667400.0,40312.0,98072,3,47.735,-121.985
5400,2014-07-22,615000.0,1152.0,98103,3,47.4888,-122.184
5401,2014-07-22,299000.0,189486.0,98077,3,47.4633,-121.976
5402,2014-07-22,510000.0,7480.0,98052,3,47.3703,-122.314
5403,2014-07-22,150000.0,1934.0,98092,3,47.6765,-122.302
5404,2014-07-22,1250000.0,9240.0,98040,3,47.7471,-122.247
5405,2014-07-22,640000.0,8315.0,98074,3,47.4612,-122.215
5406,2014-07-22,620000.0,45738.0,98052,3,47.7229,-122.202
5407,2014-07-22,269950.0,12823.0,98002,3,47.5118,-122.259
5408,2014-07-22,487000.0,10125.0,98133,3,47.2824,-122.301
5409,2014-07-22,291750.0,12825.0,98166,3,47.477,-122.116
5410,2014-07-22,209950.0,15570.0,98023,3,47.61600000000001,-122.103
5411,2014-07-22,518380.0,4500.0,98038,3,47.7607,-122.146
5412,2014-07-22,356200.0,10062.0,98178,3,47.4241,-122.29
5413,2014-07-22,337000.0,5240.0,98038,3,47.3742,-122.289
5414,2014-07-22,372500.0,2958.0,98126,3,47.7069,-122.299
5415,2014-07-22,750000.0,168000.0,98056,3,47.7076,-122.101
5416,2014-07-22,86500.0,9480.0,98023,3,47.5373,-122.051
5417,2014-07-22,480000.0,7400.0,98052,3,47.7664,-122.262
5418,2014-07-22,380000.0,3532.0,98118,3,47.5567,-122.273
5419,2014-07-22,725000.0,29170.0,98059,3,47.6965,-122.308
5420,2014-07-22,275000.0,8018.0,98034,3,47.3343,-122.217
5421,2014-07-22,279000.0,7569.0,98058,3,47.3743,-122.116
5422,2014-07-22,302282.0,5120.0,98122,3,47.6098,-122.169
5423,2014-07-22,258000.0,7200.0,98058,3,47.6651,-122.144
5424,2014-07-22,765000.0,15143.0,98146,3,47.6569,-122.02
5425,2014-07-22,628000.0,11894.0,98011,3,47.5959,-122.3
5426,2014-07-22,440000.0,32379.0,98045,3,47.7071,-122.276
5427,2014-07-22,265000.0,7200.0,98032,3,47.6674,-122.046
5428,2014-07-22,289000.0,3449.0,98055,3,47.7181,-122.089
5429,2014-07-22,380000.0,10870.0,98056,3,47.7328,-122.201
5430,2014-07-22,425000.0,8182.0,98133,3,47.691,-122.387
5431,2014-07-22,360000.0,7770.0,98034,3,47.7462,-122.172
5432,2014-07-22,481000.0,14810.0,98056,3,47.7082,-122.101
5433,2014-07-22,495000.0,13288.0,98033,3,47.6802,-122.208
5434,2014-07-22,447500.0,15024.0,98045,3,47.5518,-122.266
5435,2014-07-22,250000.0,7920.0,98059,3,47.6046,-122.3
5436,2014-07-22,365000.0,5110.0,98115,3,47.7481,-122.327
5437,2014-07-22,389000.0,4122.0,98053,3,47.731,-122.303
5438,2014-07-22,189900.0,4179.0,98002,3,47.5329,-121.89
5439,2014-07-22,209950.0,8400.0,98023,3,47.5631,-122.213
5440,2014-07-22,215000.0,5393.0,98001,3,47.5996,-122.021
5441,2014-07-22,639000.0,9875.0,98074,3,47.4355,-122.338
5442,2014-07-22,760000.0,3600.0,98103,3,47.5171,-122.029
5443,2014-07-22,590000.0,12430.0,98166,3,47.4151,-122.334
5444,2014-07-22,835100.0,12573.0,98005,3,47.3539,-122.025
5445,2014-07-22,451000.0,6508.0,98155,3,47.5292,-122.323
5446,2014-07-22,350000.0,3574.0,98019,3,47.5771,-122.38
5447,2014-07-22,699000.0,8154.0,98177,3,47.6974,-122.356
5448,2014-07-22,279000.0,5750.0,98108,3,47.7548,-122.327
5449,2014-07-22,305000.0,14773.0,98023,3,47.5701,-122.188
5450,2014-07-22,349000.0,4096.0,98056,3,47.4958,-122.191
5451,2014-07-22,780000.0,4500.0,98144,3,47.5303,-122.131
5452,2014-07-22,625000.0,5324.0,98065,3,47.4964,-122.168
5453,2014-07-22,475000.0,185130.0,98014,3,47.7511,-122.072
5454,2014-07-22,848750.0,5000.0,98107,3,47.6534,-122.195
5455,2014-07-22,503045.0,2250.0,98103,3,47.5841,-122.383
5456,2014-07-22,791500.0,,98103,3,47.4319,-122.148
5457,2014-07-22,420000.0,10319.0,98198,3,47.5542,-122.001
5458,2014-07-22,196000.0,,98001,3,47.4104,-122.172
5459,2014-07-22,667000.0,3819.0,98052,3,47.5697,-122.163
5460,2014-07-22,399950.0,6125.0,98126,3,47.7337,-122.121
5461,2014-07-22,470000.0,7077.0,98038,3,47.2568,-121.952
5462,2014-07-22,298000.0,4000.0,98002,3,47.6524,-122.184
5463,2014-07-22,295000.0,8198.0,98031,3,47.7368,-122.298
5464,2014-07-22,336000.0,4310.0,98118,3,47.7604,-122.198
5465,2014-07-22,796000.0,4960.0,98177,3,47.5698,-121.999
5466,2014-07-22,540000.0,9935.0,98059,3,47.2576,-122.099
5467,2014-07-22,187000.0,1803.0,98166,3,47.4693,-122.364
5468,2014-07-22,269950.0,8641.0,98042,3,47.2924,-122.197
5469,2014-07-22,690000.0,11820.0,98029,3,47.5686,-122.385
5470,2014-07-22,302000.0,7000.0,98133,3,47.742,-122.173
5471,2014-07-22,870515.0,5697.0,98075,3,47.5867,-122.111
5472,2014-07-22,470000.0,11250.0,98074,3,47.4964,-122.263
5473,2014-07-22,452000.0,148975.0,98056,3,47.7533,-122.307
5474,2014-07-22,568000.0,213008.0,98053,3,47.7476,-122.35
5475,2014-07-22,585000.0,9500.0,98146,3,47.3924,-122.308
5476,2014-07-22,319950.0,7643.0,98092,3,47.7512,-122.318
5477,2014-07-22,257500.0,9323.0,98023,3,47.6197,-122.15
5478,2014-07-22,434000.0,,98034,3,47.352,-122.038
5479,2014-07-22,810000.0,6555.0,98033,3,47.3066,-122.223
5480,2014-07-22,917000.0,10891.0,98027,3,47.655,-122.029
5481,2014-07-22,358000.0,987.0,98136,3,47.6527,-122.195
5482,2014-07-22,700000.0,7982.0,98033,3,47.7498,-122.181
5483,2014-07-23,769995.0,5398.0,98074,3,47.4007,-122.294
5484,2014-07-23,653750.0,4166.0,98034,3,47.6394,-122.28
5485,2014-07-23,310000.0,4920.0,98125,3,47.4651,-122.184
5486,2014-07-23,889950.0,7242.0,98033,3,47.47,-122.0
5487,2014-07-23,224950.0,9686.0,98002,3,47.4725,-122.187
5488,2014-07-23,485000.0,10603.0,98028,3,47.6276,-122.205
5489,2014-07-23,282500.0,7150.0,98042,3,47.5529,-122.12
5490,2014-07-23,281000.0,7601.0,98003,3,47.5345,-122.274
5491,2014-07-23,424900.0,49658.0,98010,3,47.4307,-122.17
5492,2014-07-23,530000.0,9601.0,98027,3,47.3541,-122.303
5493,2014-07-23,1379900.0,38038.0,98070,3,47.2906,-122.055
5494,2014-07-23,587100.0,6967.0,98040,3,47.6569,-122.123
5495,2014-07-23,1139990.0,11467.0,98029,3,47.4356,-122.11
5496,2014-07-23,899000.0,3943.0,98033,3,47.65,-122.34
5497,2014-07-23,325000.0,8627.0,98055,3,47.5073,-122.337
5498,2014-07-23,778000.0,6000.0,98033,3,47.5354,-122.273
5499,2014-07-23,350000.0,8201.0,98155,3,47.4646,-122.361
5500,2014-07-23,272925.0,5728.0,98028,3,47.728,-122.206
5501,2014-07-23,884744.0,9414.0,98074,3,47.4604,-122.17
5502,2014-07-23,239950.0,6000.0,98178,3,47.6051,-122.311
5503,2014-07-23,1300000.0,14021.0,98075,3,47.6643,-122.203
5504,2014-07-23,685000.0,8000.0,98116,3,47.5719,-122.284
5505,2014-07-23,490000.0,4349.0,98059,3,47.5391,-122.274
5506,2014-07-23,256000.0,5375.0,98055,3,47.5931,-122.116
5507,2014-07-23,625000.0,4480.0,98109,3,47.7366,-122.204
5508,2014-07-23,768000.0,13640.0,98007,3,47.5541,-122.162
5509,2014-07-23,480000.0,7847.0,98029,3,47.5694,-122.283
5510,2014-07-23,420000.0,4182.0,98115,3,47.7429,-122.072
5511,2014-07-23,299000.0,9100.0,98023,3,47.3217,-122.317
5512,2014-07-23,390000.0,15496.0,98059,3,47.389,-122.088
5513,2014-07-23,455000.0,4400.0,98118,3,47.3351,-122.044
5514,2014-07-23,748000.0,4979.0,98103,3,47.4326,-122.286
5515,2014-07-23,549950.0,9674.0,98001,3,47.5309,-122.347
5516,2014-07-23,411000.0,9844.0,98155,3,47.7355,-122.202
5517,2014-07-23,455000.0,9238.0,98166,3,47.5063,-122.369
5518,2014-07-23,337000.0,3976.0,98065,3,47.65,-122.155
5519,2014-07-23,394950.0,7700.0,98008,3,47.724,-122.323
5520,2014-07-23,550000.0,1369.0,98109,3,47.6776,-122.36
5521,2014-07-23,465000.0,4084.0,98126,3,47.3643,-122.041
5522,2014-07-23,249000.0,,98032,3,47.7509,-122.056
5523,2014-07-23,769995.0,12080.0,98011,3,47.3093,-122.385
5524,2014-07-23,545000.0,35040.0,98038,3,47.7715,-122.34
5525,2014-07-23,610360.0,5562.0,98056,3,47.4448,-121.77
5526,2014-07-23,344000.0,3325.0,98115,3,47.7412,-122.095
5527,2014-07-23,375000.0,5500.0,98033,3,47.7346,-121.983
5528,2014-07-23,500000.0,4379.0,98029,3,47.56,-122.132
5529,2014-07-23,835000.0,42717.0,98077,3,47.7027,-122.357
5530,2014-07-23,433500.0,6000.0,98115,3,47.3087,-122.264
5531,2014-07-23,865000.0,219106.0,98027,3,47.7744,-122.338
5532,2014-07-23,590000.0,208652.0,98010,3,47.5719,-121.999
5533,2014-07-23,552500.0,4025.0,98122,3,47.5734,-122.412
5534,2014-07-23,215000.0,13399.0,98168,3,47.6886,-122.375
5535,2014-07-23,389999.0,15770.0,98166,3,47.768,-122.315
5536,2014-07-23,170000.0,7500.0,98198,3,47.5677,-122.281
5537,2014-07-23,375000.0,15598.0,98059,3,47.706,-122.29
5538,2014-07-23,1480000.0,7200.0,98144,3,47.5412,-122.286
5539,2014-07-23,250000.0,14400.0,98001,3,47.5113,-122.347
5540,2014-07-23,551000.0,5100.0,98117,3,47.5862,-122.118
5541,2014-07-23,324000.0,10931.0,98045,3,47.7605,-122.217
5542,2014-07-23,450000.0,10013.0,98056,3,47.3768,-122.028
5543,2014-07-23,335000.0,7920.0,98034,3,47.1896,-122.014
5544,2014-07-23,310000.0,3600.0,98038,3,47.5994,-122.017
5545,2014-07-23,577500.0,7251.0,98034,3,47.4811,-122.182
5546,2014-07-23,295000.0,5720.0,98030,3,47.6208,-122.139
5547,2014-07-23,535000.0,5000.0,98107,3,47.4799,-122.183
5548,2014-07-23,548000.0,3864.0,98103,3,47.6623,-122.152
5549,2014-07-23,850000.0,90968.0,98075,3,47.5787,-122.293
5550,2014-07-23,280000.0,37500.0,98136,3,47.2094,-121.996
5551,2014-07-23,302000.0,9492.0,98092,3,47.6745,-122.144
5552,2014-07-23,562000.0,80471.0,98070,3,47.64100000000001,-122.113
5553,2014-07-23,435000.0,5350.0,98059,3,47.6952,-122.188
5554,2014-07-23,420000.0,8100.0,98034,3,47.5527,-121.992
5555,2014-07-23,820000.0,,98112,3,47.7305,-122.225
5556,2014-07-23,879950.0,,98033,3,47.6626,-122.337
5557,2014-07-23,705000.0,10221.0,98040,3,47.775,-122.139
5558,2014-07-23,379500.0,25641.0,98059,3,47.3078,-122.337
5559,2014-07-23,872000.0,9750.0,98177,3,47.5545,-122.003
5560,2014-07-23,575000.0,100188.0,98027,3,47.5951,-122.036
5561,2014-07-23,391000.0,5423.0,98117,3,47.669,-122.067
5562,2014-07-23,850000.0,35802.0,98005,3,47.4102,-122.195
5563,2014-07-23,259000.0,17389.0,98059,3,47.3491,-122.177
5564,2014-07-23,230000.0,4000.0,98118,3,47.434,-122.154
5565,2014-07-23,439950.0,7773.0,98034,3,47.7584,-122.271
5566,2014-07-23,415000.0,4000.0,98122,3,47.6694,-122.279
5567,2014-07-23,425000.0,8011.0,98011,3,47.6058,-122.313
5568,2014-07-23,394000.0,3441.0,98136,3,47.5282,-122.384
5569,2014-07-23,188500.0,2493.0,98198,3,47.6714,-122.28
5570,2014-07-23,410000.0,,98072,3,47.3109,-122.225
5571,2014-07-23,440000.0,9697.0,98188,3,47.7569,-122.334
5572,2014-07-23,355000.0,8512.0,98033,3,47.5622,-122.291
5573,2014-07-23,690000.0,5150.0,98117,3,47.5798,-122.306
5574,2014-07-23,813500.0,15520.0,98005,3,47.2738,-122.301
5575,2014-07-23,163500.0,3419.0,98038,3,47.3594,-122.175
5576,2014-07-23,430000.0,8800.0,98125,3,47.3626,-122.111
5577,2014-07-23,750000.0,7957.0,98053,3,47.3839,-122.288
5578,2014-07-23,425000.0,,98122,3,47.7262,-122.222
5579,2014-07-23,449950.0,3840.0,98029,3,47.7282,-122.186
5580,2014-07-23,240000.0,,98038,3,47.7419,-122.073
5581,2014-07-23,425000.0,11583.0,98034,3,47.7721,-122.235
5582,2014-07-23,165000.0,7134.0,98178,3,47.3291,-122.304
5583,2014-07-23,991700.0,2350.0,98116,3,47.4755,-122.157
5584,2014-07-23,223000.0,8470.0,98023,3,47.6553,-121.912
5585,2014-07-23,585000.0,8117.0,98008,3,47.7304,-122.308
5586,2014-07-23,557000.0,1587.0,98107,3,47.7648,-122.159
5587,2014-07-23,225500.0,7950.0,98058,3,47.7591,-122.295
5588,2014-07-23,510000.0,7200.0,98052,3,47.7412,-122.327
5589,2014-07-23,272000.0,6371.0,98092,3,47.6144,-122.228
5590,2014-07-24,530000.0,4040.0,98103,3,47.6023,-122.205
5591,2014-07-24,203000.0,9145.0,98146,3,47.3764,-122.179
5592,2014-07-24,247500.0,7765.0,98146,3,47.7076,-122.284
5593,2014-07-24,551000.0,1948.0,98107,3,47.7076,-122.284
5594,2014-07-24,905000.0,12193.0,98027,3,47.732,-122.197
5595,2014-07-24,485000.0,7803.0,98045,3,47.5712,-121.995
5596,2014-07-24,500000.0,1236.0,98112,3,47.2612,-122.294
5597,2014-07-24,601000.0,4200.0,98115,3,47.7034,-122.236
5598,2014-07-24,725000.0,28433.0,98059,3,47.4476,-122.332
5599,2014-07-24,446000.0,5922.0,98125,3,47.3381,-122.332
5600,2014-07-24,419000.0,15030.0,98166,3,47.6462,-122.212
5601,2014-07-24,825000.0,35900.0,98008,3,47.4809,-122.335
5602,2014-07-24,573000.0,9520.0,98052,3,47.3262,-122.211
5603,2014-07-24,150000.0,54000.0,98023,3,47.4871,-122.203
5604,2014-07-24,375000.0,7671.0,98177,3,47.4852,-122.125
5605,2014-07-24,367000.0,7000.0,98052,3,47.2132,-122.001
5606,2014-07-24,318400.0,6916.0,98038,3,47.6901,-122.382
5607,2014-07-24,362362.0,4000.0,98118,3,47.6346,-122.063
5608,2014-07-24,545800.0,4500.0,98029,3,47.5435,-121.966
5609,2014-07-24,230000.0,14000.0,98198,3,47.7024,-122.198
5610,2014-07-24,398000.0,14724.0,98019,3,47.7193,-122.184
5611,2014-07-24,759900.0,5639.0,98052,3,47.7601,-122.307
5612,2014-07-24,425000.0,15920.0,98028,3,47.5356,-122.046
5613,2014-07-24,353000.0,11775.0,98108,3,47.4225,-122.153
5614,2014-07-24,379000.0,25175.0,98027,3,47.5763,-122.219
5615,2014-07-24,291500.0,5000.0,98038,3,47.4792,-122.181
5616,2014-07-24,431000.0,3600.0,98144,3,47.6442,-122.369
5617,2014-07-24,775000.0,8473.0,98033,3,47.6285,-122.361
5618,2014-07-24,798000.0,10260.0,98008,3,47.7726,-122.197
5619,2014-07-24,784000.0,7091.0,98199,3,47.6723,-122.263
5620,2014-07-24,410000.0,4948.0,98053,3,47.572,-122.289
5621,2014-07-24,499950.0,5580.0,98115,3,47.4836,-122.214
5622,2014-07-24,253101.0,6036.0,98030,3,47.7357,-122.197
5623,2014-07-24,549000.0,6000.0,98103,3,47.5222,-122.379
5624,2014-07-24,228000.0,,98125,3,47.581,-121.971
5625,2014-07-24,620000.0,3060.0,98115,3,47.5071,-122.265
5626,2014-07-24,484259.0,5000.0,98045,3,47.365,-122.184
5627,2014-07-24,515805.0,4136.0,98059,3,47.5728,-122.312
5628,2014-07-24,650000.0,15810.0,98005,3,47.4892,-122.181
5629,2014-07-24,716000.0,7866.0,98029,3,47.4781,-122.357
5630,2014-07-24,290000.0,850.0,98116,3,47.4491,-122.453
5631,2014-07-24,159000.0,20000.0,98001,3,47.535,-121.867
5632,2014-07-24,294000.0,889.0,98126,3,47.3566,-122.32
5633,2014-07-24,335000.0,7702.0,98023,3,47.5271,-122.036
5634,2014-07-24,529000.0,1395.0,98107,3,47.6212,-122.043
5635,2014-07-24,499900.0,12196.0,98027,3,47.5216,-122.374
5636,2014-07-24,269000.0,3800.0,98038,3,47.7759,-122.272
5637,2014-07-24,375000.0,3930.0,98065,3,47.5951,-122.144
5638,2014-07-24,325000.0,8048.0,98055,3,47.5375,-122.374
5639,2014-07-24,470000.0,8062.0,98198,3,47.4904,-122.203
5640,2014-07-24,225000.0,8345.0,98178,3,47.6619,-122.352
5641,2014-07-24,1900000.0,13237.0,98144,3,47.3217,-122.318
5642,2014-07-24,825000.0,9340.0,98027,3,47.7372,-122.2
5643,2014-07-24,845000.0,7675.0,98052,3,47.3259,-122.167
5644,2014-07-24,780000.0,2600.0,98103,3,47.7409,-122.052
5645,2014-07-24,974350.0,,98006,3,47.5201,-122.204
5646,2014-07-24,216000.0,9705.0,98042,3,47.6541,-122.329
5647,2014-07-24,346950.0,4348.0,98038,3,47.6796,-122.279
5648,2014-07-24,330000.0,3978.0,98116,3,47.448,-122.088
5649,2014-07-24,835000.0,14720.0,98034,3,47.6833,-122.312
5650,2014-07-24,409950.0,3000.0,98103,3,47.6304,-122.051
5651,2014-07-24,312000.0,8625.0,98106,3,47.6834,-122.097
5652,2014-07-24,845000.0,15745.0,98077,3,47.3282,-122.332
5653,2014-07-24,335000.0,,98014,3,47.7637,-122.351
5654,2014-07-24,672800.0,10533.0,98074,3,47.363,-122.308
5655,2014-07-24,524250.0,3469.0,98029,3,47.6997,-122.305
5656,2014-07-24,225000.0,6808.0,98023,3,47.6634,-122.172
5657,2014-07-24,963990.0,6765.0,98053,3,47.6022,-122.134
5658,2014-07-24,1715000.0,7623.0,98112,3,47.5528,-122.229
5659,2014-07-24,415000.0,8906.0,98118,3,47.5617,-122.13
5660,2014-07-24,450000.0,12866.0,98072,3,47.6874,-122.165
5661,2014-07-24,685000.0,14455.0,98155,3,47.4979,-122.371
5662,2014-07-24,305000.0,10350.0,98059,3,47.6348,-122.196
5663,2014-07-24,395000.0,5088.0,98019,3,47.3391,-122.309
5664,2014-07-24,295000.0,3386.0,98133,3,47.5865,-122.397
5665,2014-07-24,610000.0,15899.0,98074,3,47.6183,-122.113
5666,2014-07-24,654000.0,7540.0,98115,3,47.5894,-122.111
5667,2014-07-24,672000.0,10049.0,98029,3,47.5588,-122.124
5668,2014-07-24,219950.0,6448.0,98178,3,47.4005,-122.311
5669,2014-07-24,375000.0,11250.0,98028,3,47.6313,-122.303
5670,2014-07-24,535610.0,5100.0,98117,3,47.5434,-122.395
5671,2014-07-24,850000.0,6750.0,98053,3,47.67,-122.389
5672,2014-07-24,339000.0,13278.0,98053,3,47.3117,-122.254
5673,2014-07-24,520000.0,6380.0,98115,3,47.4629,-121.743
5674,2014-07-24,286700.0,6600.0,98065,3,47.4289,-122.164
5675,2014-07-24,410000.0,,98115,3,47.6349,-122.204
5676,2014-07-24,580000.0,6825.0,98034,3,47.5465,-122.155
5677,2014-07-24,315000.0,10763.0,98038,3,47.7423,-122.173
5678,2014-07-24,386500.0,8036.0,98125,3,47.6875,-122.202
5679,2014-07-24,335000.0,5100.0,98117,3,47.7515,-122.353
5680,2014-07-24,790000.0,9000.0,98052,3,47.6367,-122.206
5681,2014-07-24,895990.0,6565.0,98053,3,47.6531,-122.196
