id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,predict_bedrooms,predict_bathrooms
7225000090,20141017T000000,245000.0,2.0,2.0,1070.0,4500.0,1.0,0,0,4,6,910,160,1932,0,98055,47.4896,-122.204,1280,4500,3.0,1.0
1868901295,20140729T000000,660000.0,5.0,2.25,2540.0,3750.0,1.5,0,0,4,7,1510,1030,1925,0,98115,47.6729,-122.299,1780,3750,3.0,2.0
6072100490,20141204T000000,527500.0,4.0,2.25,2270.0,8480.0,1.0,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174,1910,9050,3.0,2.0
2522069064,20141027T000000,135000.0,2.0,1.0,1220.0,,1.0,0,0,4,6,1220,0,1914,0,98010,47.3585,-121.975,1350,20250,3.0,1.0
806800090,20150506T000000,275000.0,3.0,2.0,1890.0,5000.0,1.0,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,2960,5421,,2.0
7228500375,20150210T000000,430000.0,4.0,2.0,1990.0,4740.0,1.0,0,0,3,7,1080,910,1926,0,98122,47.6112,-122.303,1560,2370,3.0,2.0
2891100820,20140825T000000,213500.0,3.0,1.0,1220.0,,1.0,0,0,4,7,1220,0,1968,0,98002,47.3245,-122.209,1420,6000,3.0,1.5
8564850300,20140912T000000,535000.0,3.0,3.0,2640.0,5978.0,2.0,0,0,3,9,2640,0,2012,0,98045,47.4759,-121.735,2680,6060,4.0,2.0
3861400061,20150213T000000,641000.0,3.0,1.75,1480.0,9603.0,1.0,0,0,3,7,1480,0,1952,0,98004,47.5915,-122.202,2660,10766,3.0,2.0
3343903647,20141028T000000,436300.0,3.0,2.0,2320.0,9420.0,1.0,0,0,5,7,2320,0,1952,0,98056,47.5133,-122.196,2030,9420,3.0,2.0
809002680,20141014T000000,1440000.0,4.0,1.75,2410.0,6000.0,1.5,0,0,3,8,2410,0,1911,0,98109,47.6369,-122.355,1280,4000,3.0,2.0
5450300195,20150327T000000,830000.0,4.0,2.75,2090.0,13500.0,1.0,0,0,4,8,2090,0,1949,0,98040,47.573,-122.225,2130,13500,3.0,2.0
1231001110,20140722T000000,380000.0,3.0,1.0,920.0,3532.0,1.0,0,0,3,6,920,0,1910,0,98118,47.5539,-122.268,1250,4000,2.0,1.0
6303401050,20150220T000000,132500.0,3.0,0.75,850.0,8573.0,1.0,0,0,3,6,600,250,1945,0,98146,47.503,-122.356,850,8382,2.0,1.0
1003400245,20141201T000000,179950.0,3.0,1.0,1130.0,9907.0,1.0,0,0,3,7,1130,0,1954,0,98188,47.4362,-122.286,1320,9907,3.0,1.5
7468900245,20150420T000000,188200.0,3.0,1.0,1260.0,7265.0,1.0,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224,940,7200,3.0,1.5
5021900265,20140702T000000,659000.0,4.0,2.0,2090.0,10800.0,1.0,0,0,4,7,2090,0,1951,0,98040,47.5759,-122.223,2090,10800,3.0,2.0
8100900015,20141022T000000,317000.0,3.0,2.0,2020.0,7260.0,1.5,0,0,3,7,1180,840,1926,0,98108,47.5496,-122.311,1400,5950,3.0,2.0
573000490,20141124T000000,625000.0,3.0,2.25,1970.0,4564.0,1.0,0,0,3,8,1470,500,1959,0,98199,47.6703,-122.41,1980,5000,3.0,2.0
4022900837,20140613T000000,350000.0,3.0,2.0,1820.0,9545.0,1.0,0,0,3,7,1230,590,1976,0,98155,47.7772,-122.296,1790,9530,,2.0
475001295,20140625T000000,750000.0,3.0,1.5,1840.0,5000.0,1.5,0,0,5,7,1340,500,1915,0,98107,47.6652,-122.362,1840,5000,3.0,2.0
5256500025,20140827T000000,457000.0,4.0,1.75,2100.0,,1.0,0,0,5,8,1280,820,1959,0,98133,47.7478,-122.338,2080,9000,3.0,2.0
2767601390,20150304T000000,632500.0,4.0,2.0,1770.0,5000.0,2.0,0,0,4,7,1770,0,1906,0,98107,47.6748,-122.386,1550,5000,3.0,2.0
6700400110,20140702T000000,223000.0,3.0,2.0,1110.0,7231.0,1.0,0,0,4,7,1110,0,1991,0,98031,47.4036,-122.191,1550,7245,3.0,1.5
8860300300,20140902T000000,610000.0,4.0,2.75,2090.0,8400.0,1.0,0,0,4,8,1240,850,1976,0,98052,47.6872,-122.123,2340,9000,3.0,2.0
3738900165,20141024T000000,385000.0,4.0,2.0,2080.0,8215.0,2.0,0,0,4,7,2080,0,1948,0,98155,47.737,-122.305,1550,8215,,2.0
1314300018,20150324T000000,367500.0,3.0,3.25,1400.0,1343.0,2.0,0,0,3,7,1160,240,2005,0,98118,47.5483,-122.277,1400,1326,3.0,2.0
3992700265,20140804T000000,385100.0,3.0,1.0,1060.0,8040.0,1.0,0,0,4,6,1060,0,1949,0,98125,47.7121,-122.287,1300,7620,3.0,1.0
1105000296,20141229T000000,230000.0,2.0,1.0,720.0,5913.0,1.0,0,0,3,6,720,0,1920,0,98118,47.5447,-122.27,1560,6600,2.0,1.0
1773100121,20140623T000000,286000.0,3.0,2.75,1100.0,750.0,2.0,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363,1170,4800,3.0,1.0
7585000110,20150326T000000,201700.0,3.0,1.0,1010.0,9576.0,1.0,0,0,4,7,1010,0,1967,0,98001,47.2956,-122.272,1540,9576,3.0,1.0
822069112,20150423T000000,1350000.0,4.0,4.75,5230.0,89298.0,2.5,0,0,3,11,5230,0,2002,0,98038,47.4097,-122.063,4110,107153,5.0,4.0
5423030300,20140519T000000,525000.0,4.0,1.75,2420.0,7672.0,1.0,0,0,3,8,1480,940,1979,0,98027,47.5637,-122.085,2370,7699,3.0,2.0
1387301730,20150202T000000,361000.0,3.0,1.5,1200.0,7236.0,1.0,0,0,3,7,1200,0,1975,0,98011,47.739,-122.194,1680,7800,3.0,1.5
4447300008,20140923T000000,530000.0,3.0,1.5,1950.0,1963.0,3.0,0,0,3,8,1950,0,2002,0,98117,47.6904,-122.397,1590,2028,3.0,2.0
6413600123,20141008T000000,455000.0,3.0,2.25,1870.0,7403.0,1.0,0,0,3,7,1870,0,1950,0,98125,47.7171,-122.32,1630,7440,3.0,2.0
3288100100,20141120T000000,421000.0,4.0,2.25,1310.0,8400.0,1.0,0,0,4,7,1310,0,1966,0,98034,47.7317,-122.181,1600,8400,3.0,2.0
6127600110,20140502T000000,640000.0,4.0,2.0,1520.0,6200.0,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269,1910,6200,3.0,2.0
3423049165,20150331T000000,240000.0,3.0,1.5,1270.0,12733.0,1.0,0,0,3,7,1270,0,1955,0,98188,47.445,-122.276,1660,11536,,1.5
1233100601,20141024T000000,360000.0,2.0,1.0,840.0,7414.0,1.0,0,0,4,6,840,0,1928,0,98033,47.6771,-122.172,1740,9784,2.0,1.0
3422059085,20150324T000000,157340.0,2.0,1.0,900.0,23000.0,1.0,0,0,2,7,900,0,1953,0,98042,47.3576,-122.156,1460,8265,2.0,1.0
9294300600,20150415T000000,1240000.0,4.0,3.0,3010.0,6139.0,2.0,0,4,5,8,2560,450,1950,1972,98115,47.6799,-122.268,2100,6798,4.0,3.0
7282900025,20140506T000000,250000.0,3.0,1.0,1050.0,6874.0,1.0,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,1500,8954,3.0,1.0
2526059076,20150225T000000,735000.0,6.0,2.75,3360.0,,1.0,0,0,5,7,2040,1320,1962,0,98052,47.715,-122.121,2190,43124,4.0,3.0
5451100490,20150115T000000,884900.0,7.0,4.75,5370.0,10800.0,1.5,0,0,3,8,5370,0,1967,0,98040,47.538,-122.223,2310,10910,5.0,4.0
126059097,20141023T000000,775000.0,3.0,3.5,2690.0,104544.0,2.0,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.112,2300,81698,4.0,2.0
7739100015,20140502T000000,463000.0,3.0,1.75,1710.0,7320.0,1.0,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,2260,8839,3.0,2.0
9828702251,20140623T000000,579000.0,3.0,2.5,1640.0,1269.0,3.0,0,0,3,8,1640,0,2009,0,98112,47.6197,-122.3,1590,1231,3.0,2.0
9558040820,20140709T000000,570000.0,6.0,3.75,4000.0,6015.0,2.0,0,2,3,10,3080,920,2004,0,98058,47.453,-122.118,3180,5700,4.0,3.0
1437580600,20150331T000000,1060000.0,5.0,4.5,4140.0,7924.0,2.0,0,0,3,10,4140,0,2005,0,98074,47.6102,-121.993,3960,8410,5.0,3.0
5469502460,20140909T000000,375000.0,4.0,2.75,3140.0,24800.0,1.0,0,0,4,8,2080,1060,1971,0,98042,47.3782,-122.161,2850,12900,4.0,3.0
2919701105,20141209T000000,422000.0,2.0,1.5,1320.0,2609.0,1.0,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366,1200,4220,,1.5
952003585,20150209T000000,866500.0,4.0,3.5,3080.0,4945.0,2.0,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945,4.0,3.0
3066400750,20150413T000000,705000.0,3.0,2.5,2500.0,10359.0,2.0,0,0,3,10,2500,0,1986,0,98074,47.6286,-122.051,2580,10142,3.0,2.0
2607740100,20141029T000000,470000.0,4.0,2.5,,9684.0,2.0,0,0,3,8,2520,0,1994,0,98045,47.4848,-121.801,2090,10133,,
793200100,20141218T000000,360000.0,3.0,1.25,2350.0,6200.0,1.0,0,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135,2140,9543,3.0,2.0
6744700900,20150429T000000,795000.0,4.0,2.5,2570.0,13450.0,1.0,0,4,3,8,1510,1060,1948,0,98155,47.7429,-122.285,3470,12615,3.0,2.0
1828300100,20150330T000000,800000.0,4.0,2.5,3100.0,7807.0,2.0,0,0,3,9,3100,0,2003,0,98034,47.7151,-122.227,3100,7807,4.0,3.0
1118000110,20140529T000000,2453500.0,4.0,3.5,4730.0,13586.0,1.5,0,0,5,10,4270,460,1935,0,98112,47.6319,-122.288,3710,8828,5.0,3.5
9297301015,20150408T000000,277284.0,3.0,1.75,1030.0,4800.0,1.0,0,0,3,6,930,100,1927,0,98126,47.566,-122.373,1540,4800,3.0,1.0
585000008,20150413T000000,460000.0,2.0,1.0,1020.0,4002.0,1.0,0,0,5,7,1020,0,1953,0,98116,47.5828,-122.395,1780,5000,3.0,1.0
4070700300,20150504T000000,898888.0,3.0,2.5,2080.0,3729.0,2.0,0,0,3,9,2080,0,1996,0,98033,47.6731,-122.199,2080,4000,3.0,2.0
3026079031,20140806T000000,211000.0,3.0,1.0,1410.0,47916.0,1.0,0,0,3,7,1410,0,1981,0,98019,47.7149,-121.96,1810,215622,3.0,2.0
2781250750,20140828T000000,222000.0,2.0,2.0,1360.0,3300.0,2.0,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,1310,3300,3.0,1.5
203100625,20140529T000000,672000.0,4.0,2.5,2620.0,21587.0,2.0,0,0,3,7,2620,0,1992,0,98053,47.6384,-121.959,2570,23650,4.0,2.0
687600110,20141020T000000,778000.0,3.0,2.25,2260.0,33080.0,1.0,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,3020,35291,3.0,2.0
2473372250,20150121T000000,312500.0,3.0,1.75,1490.0,9493.0,1.0,0,0,4,8,1490,0,1976,0,98058,47.4514,-122.134,2440,9600,3.0,2.0
7974700112,20140714T000000,650000.0,4.0,2.5,2530.0,6500.0,1.5,0,0,3,8,1720,810,1975,0,98115,47.6737,-122.284,2150,5280,3.0,2.0
2330000015,20140826T000000,740000.0,6.0,3.0,3140.0,10250.0,1.0,0,0,4,8,1570,1570,1959,0,98005,47.6116,-122.169,2320,10250,,3.0
7230300100,20140826T000000,320000.0,3.0,2.0,1820.0,17600.0,1.0,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112,2190,17440,3.0,2.0
2133010110,20150508T000000,455000.0,4.0,2.5,1770.0,13168.0,2.0,0,0,3,7,1770,0,1990,0,98019,47.7306,-121.966,2050,14859,3.0,2.0
4389201250,20140513T000000,2450000.0,5.0,4.0,4430.0,9000.0,2.0,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490,5.0,3.5
3383900057,20141203T000000,500000.0,3.0,3.25,1490.0,902.0,3.0,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092,3.0,2.0
2424410110,20140611T000000,325000.0,3.0,1.75,1790.0,27427.0,1.0,0,0,3,7,1130,660,1978,0,98065,47.532,-121.761,1610,16684,3.0,2.0
3126049436,20140912T000000,416000.0,3.0,2.5,1710.0,1296.0,3.0,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,1610,1282,3.0,2.0
9238500100,20150318T000000,495000.0,4.0,2.25,2070.0,20280.0,2.0,0,0,4,7,2070,0,1968,0,98072,47.774,-122.134,2190,21560,3.0,2.0
9828700900,20140505T000000,549000.0,2.0,1.0,1140.0,5400.0,1.0,0,0,5,7,1140,0,1908,0,98112,47.6205,-122.294,1520,4800,3.0,1.0
686400930,20140825T000000,589000.0,5.0,2.0,3930.0,10150.0,1.5,0,0,4,8,3070,860,1968,0,98008,47.6317,-122.114,2200,8190,4.0,3.0
5515600088,20141121T000000,194820.0,3.0,1.5,1100.0,32700.0,1.0,0,0,3,7,1100,0,1967,0,98001,47.3186,-122.289,1616,32700,3.0,1.0
1254200015,20141216T000000,405000.0,3.0,2.5,2260.0,5500.0,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,3.0,2.0
1254200015,20150408T000000,625000.0,3.0,2.5,2260.0,5500.0,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,3.0,2.0
1523049209,20141113T000000,205000.0,3.0,1.0,1130.0,7014.0,1.0,0,0,3,7,1130,0,1954,0,98168,47.4743,-122.274,1440,9350,3.0,1.5
561000300,20140623T000000,345100.0,3.0,3.75,1950.0,8625.0,1.0,0,0,3,8,1360,590,1959,0,98178,47.505,-122.258,1950,6670,3.0,2.0
399000195,20141020T000000,200000.0,3.0,1.0,960.0,7500.0,1.0,0,0,3,6,960,0,1953,0,98178,47.4966,-122.255,1250,6000,2.0,1.0
2540700110,20150212T000000,1905000.0,4.0,3.5,4210.0,18564.0,2.0,0,0,3,11,4210,0,2001,0,98039,47.6206,-122.225,3520,18564,4.0,3.0
2523089097,20141029T000000,524500.0,3.0,1.5,3430.0,264844.0,1.0,0,2,3,7,2230,1200,1988,0,98045,47.4476,-121.723,1660,145926,4.0,3.0
3026079055,20140826T000000,598600.0,4.0,2.75,,212639.0,2.0,0,0,3,7,2070,1400,1993,0,98019,47.7066,-121.968,2370,233917,,
1105000011,20141209T000000,367777.0,5.0,3.0,2140.0,5937.0,1.0,0,0,3,7,1280,860,1978,0,98118,47.5459,-122.27,1820,6710,3.0,2.0
5113400535,20140507T000000,750000.0,,,2520.0,5401.0,1.0,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036,,
3876301140,20141105T000000,575000.0,5.0,2.25,3550.0,7992.0,2.0,0,0,3,8,3550,0,1968,0,98034,47.7285,-122.179,2110,7992,4.0,3.0
1523049188,20150430T000000,84000.0,2.0,1.0,700.0,20130.0,1.0,0,0,3,6,700,0,1949,0,98168,47.4752,-122.271,1490,18630,2.0,1.0
5621100115,20141218T000000,255000.0,2.0,1.0,740.0,5000.0,1.0,0,0,4,6,740,0,1926,0,98118,47.5298,-122.273,1170,4968,2.0,1.0
4219401080,20140520T000000,1740000.0,4.0,3.75,3300.0,4545.0,1.5,0,4,3,10,2600,700,1926,1999,98105,47.6561,-122.274,3300,5000,4.0,3.0
2112700600,20150513T000000,415000.0,3.0,2.25,1640.0,5880.0,1.0,0,0,3,7,1240,400,1977,0,98106,47.5323,-122.351,1200,4760,3.0,2.0
3222049112,20150507T000000,449900.0,3.0,2.5,2780.0,8225.0,2.0,0,1,3,9,2780,0,1990,0,98198,47.3509,-122.323,720,9736,4.0,2.0
622059019,20140919T000000,220000.0,5.0,1.5,1830.0,94960.0,1.5,0,0,3,7,1830,0,1929,0,98031,47.4218,-122.218,1440,16365,3.0,2.0
9348700490,20150410T000000,899000.0,4.0,2.5,3540.0,9349.0,2.0,0,0,3,10,3540,0,2003,0,98052,47.7046,-122.107,3280,7546,4.0,3.0
9259900025,20140714T000000,430000.0,3.0,2.5,1440.0,7320.0,1.0,0,0,5,7,1440,0,1954,0,98125,47.7179,-122.316,1160,6941,3.0,2.0
3022059066,20150130T000000,472500.0,4.0,2.5,2960.0,223462.0,2.0,0,0,3,10,2960,0,2001,0,98030,47.3646,-122.211,2770,16482,4.0,3.0
1777500090,20141229T000000,680000.0,6.0,2.5,3180.0,9375.0,1.0,0,0,4,8,1590,1590,1967,0,98006,47.5707,-122.129,2670,9625,4.0,3.0
3885803245,20150305T000000,1650000.0,5.0,4.0,3310.0,8400.0,2.0,0,0,3,10,3310,0,2000,0,98033,47.6914,-122.214,3430,8400,4.0,3.0
8819901030,20141118T000000,810000.0,3.0,2.0,2390.0,8025.0,2.0,0,0,5,7,2390,0,1921,0,98105,47.6707,-122.288,1920,5350,3.0,2.0
2623069067,20150305T000000,605000.0,3.0,2.5,2460.0,138085.0,2.0,0,0,4,9,2460,0,1977,0,98027,47.4572,-122.007,2090,219542,3.0,2.0
8635700025,20140725T000000,522000.0,3.0,1.75,,15600.0,1.0,0,0,3,7,1630,0,1958,0,98033,47.68,-122.165,1830,10850,,
98020300,20150203T000000,759000.0,5.0,2.75,3490.0,8230.0,2.0,0,0,3,10,3490,0,2005,0,98075,47.5825,-121.97,3480,7331,4.0,3.0
7243500025,20140519T000000,411000.0,4.0,2.75,2500.0,5257.0,2.0,0,0,3,8,2500,0,1966,0,98118,47.5293,-122.287,1660,5970,4.0,2.0
3329510850,20150306T000000,286950.0,4.0,2.5,,9846.0,1.0,0,0,3,7,1240,840,1984,0,98001,47.3338,-122.268,1890,7977,,
9521100855,20140610T000000,440000.0,3.0,1.5,1290.0,1286.0,3.0,0,0,3,7,1290,0,2000,0,98103,47.6617,-122.349,1720,1286,3.0,1.5
723049156,20140523T000000,149000.0,3.0,1.0,1700.0,8645.0,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,3.0,2.0
723049156,20141112T000000,284700.0,3.0,1.0,1700.0,8645.0,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,3.0,2.0
5130000090,20140909T000000,374950.0,3.0,2.5,2540.0,11562.0,1.0,0,1,3,8,1290,1250,1964,0,98028,47.7614,-122.229,2230,10310,3.0,2.0
8562400025,20140916T000000,816000.0,3.0,1.5,1180.0,8545.0,1.0,0,0,3,8,1180,0,1952,0,98004,47.624,-122.2,1660,9000,3.0,1.5
5706201140,20141121T000000,533250.0,4.0,1.75,1520.0,15398.0,1.0,0,0,4,7,1370,150,1960,0,98027,47.5265,-122.05,1840,12500,3.0,2.0
3034200198,20140603T000000,689800.0,3.0,2.75,2390.0,9313.0,1.0,0,0,5,8,1390,1000,1942,0,98133,47.7209,-122.331,2390,12712,3.0,2.0
4077800017,20140813T000000,775000.0,4.0,2.75,2740.0,6200.0,1.5,0,3,4,8,1820,920,1947,0,98125,47.7084,-122.277,2430,6000,4.0,2.0
1245500099,20150506T000000,702000.0,3.0,2.5,2190.0,8528.0,1.0,0,0,3,8,1760,430,1991,0,98033,47.6943,-122.209,2060,9811,3.0,2.0
4435000705,20140708T000000,160000.0,3.0,1.0,1350.0,,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,3.0,2.0
4435000705,20150309T000000,255500.0,3.0,1.0,1350.0,8700.0,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,3.0,2.0
2225059118,20141202T000000,949000.0,4.0,2.75,2980.0,42253.0,1.0,0,0,4,9,1860,1120,1973,0,98005,47.6392,-122.163,2980,42253,4.0,3.0
5126900405,20140731T000000,169500.0,2.0,1.0,790.0,7450.0,1.0,0,0,4,6,790,0,1944,0,98058,47.4743,-122.17,800,7450,2.0,1.0
5603800110,20140915T000000,586000.0,4.0,2.25,2130.0,9000.0,2.0,0,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431,3.0,2.0
2426059076,20150203T000000,680000.0,4.0,2.5,2700.0,37431.0,1.0,0,0,4,8,1600,1100,1978,0,98072,47.7258,-122.117,2290,37431,4.0,2.0
3260200110,20141208T000000,851500.0,3.0,2.0,3200.0,18184.0,1.0,0,0,5,8,2000,1200,1977,0,98005,47.6034,-122.172,1670,7416,4.0,3.0
4235401055,20140514T000000,582500.0,2.0,1.5,1159.0,4800.0,1.0,0,0,3,7,1159,0,1948,0,98199,47.6592,-122.399,1640,4800,3.0,1.0
1550000463,20140826T000000,637000.0,4.0,3.5,3080.0,118918.0,2.0,0,0,3,9,3080,0,2008,0,98019,47.7721,-121.924,1830,434728,4.0,3.0
1823049144,20150128T000000,225000.0,3.0,1.0,1000.0,9295.0,1.0,0,0,3,7,1000,0,1955,0,98146,47.484,-122.346,1320,13500,3.0,1.0
7012200215,20141231T000000,795000.0,3.0,3.25,2260.0,3727.0,2.0,0,0,3,8,1880,380,2003,0,98119,47.6422,-122.361,1600,4800,4.0,2.0
5149300100,20140818T000000,304999.0,4.0,2.25,2270.0,9600.0,1.0,0,0,3,7,1290,980,1976,0,98023,47.3261,-122.355,1930,15000,3.0,2.0
7335400215,20150505T000000,95000.0,1.0,0.75,760.0,,1.0,0,0,4,5,760,0,1915,0,98002,47.3046,-122.215,970,6696,2.0,1.0
7227501450,20141016T000000,240000.0,4.0,1.75,1420.0,5382.0,1.0,0,0,5,5,1040,380,1942,0,98056,47.4946,-122.187,1150,5382,3.0,2.0
8146300025,20140813T000000,772000.0,4.0,2.5,2500.0,8680.0,1.0,0,0,4,7,1250,1250,1958,0,98004,47.6073,-122.192,2140,8680,3.0,2.0
3530540090,20141113T000000,245000.0,2.0,1.5,1450.0,6258.0,1.0,0,0,4,8,1450,0,1983,0,98198,47.3785,-122.322,1460,5375,3.0,1.5
9284802215,20141205T000000,430000.0,5.0,3.0,2500.0,5750.0,1.0,0,0,3,8,1430,1070,1999,0,98126,47.551,-122.369,1980,7130,4.0,2.0
1250202430,20140611T000000,799000.0,3.0,1.5,2210.0,6300.0,1.5,0,0,5,8,2210,0,1916,0,98144,47.5892,-122.29,2700,6300,3.0,2.0
1241900028,20150417T000000,880000.0,5.0,2.75,3020.0,,2.0,0,0,3,9,3020,0,2007,0,98033,47.6806,-122.167,2250,9675,4.0,3.0
8691400600,20141208T000000,750000.0,4.0,2.5,3290.0,7538.0,2.0,0,0,3,9,3290,0,2004,0,98075,47.598,-121.972,3450,7538,4.0,3.0
1118000301,20141219T000000,2890000.0,4.0,4.0,5780.0,7173.0,2.0,0,0,3,11,4130,1650,2008,0,98112,47.6374,-122.288,3930,7994,5.0,4.0
3905081500,20140604T000000,532000.0,3.0,2.5,1820.0,4910.0,2.0,0,0,3,8,1820,0,1993,0,98029,47.5703,-121.996,2090,6668,3.0,2.0
5611000090,20140805T000000,525000.0,4.0,2.75,,10330.0,1.0,0,0,4,8,1380,1120,1978,0,98155,47.7743,-122.286,2270,10430,,
2013800705,20141117T000000,239000.0,2.0,1.0,1210.0,9375.0,1.0,0,1,4,7,1210,0,1952,0,98198,47.3865,-122.322,1680,8400,3.0,1.0
9276200850,20140616T000000,460000.0,2.0,1.5,1090.0,4000.0,1.0,0,0,3,8,970,120,1951,0,98116,47.5798,-122.393,1700,4000,3.0,1.0
2785000110,20140605T000000,540000.0,4.0,2.25,1330.0,8400.0,1.5,0,0,3,8,1330,0,1962,0,98005,47.6078,-122.169,2270,10146,3.0,2.0
2919702655,20140606T000000,475000.0,2.0,1.0,890.0,4590.0,1.0,0,0,3,7,890,0,1923,0,98117,47.6901,-122.362,1310,4590,2.0,1.0
3942900115,20150421T000000,445000.0,3.0,1.75,1360.0,4998.0,1.0,0,0,3,8,1360,0,1968,2014,98108,47.547,-122.302,1350,4998,3.0,2.0
5452301810,20140905T000000,1575000.0,5.0,3.75,4220.0,9240.0,2.0,0,2,5,11,3420,800,1991,0,98040,47.5895,-122.229,3380,9240,4.0,3.0
5104511730,20150409T000000,549950.0,4.0,2.5,3780.0,6800.0,2.0,0,0,3,8,3780,0,2004,0,98038,47.3526,-122.012,3640,7326,4.0,3.0
3923400123,20141017T000000,294950.0,4.0,2.0,2610.0,14321.0,1.5,0,0,4,6,1690,920,1940,0,98188,47.4672,-122.296,1630,8599,3.0,2.0
2249500367,20141021T000000,736000.0,3.0,2.5,1980.0,2975.0,3.0,0,2,3,8,1980,0,1993,0,98109,47.6294,-122.344,1980,3144,3.0,2.0
2916600110,20150430T000000,214946.0,3.0,1.75,1290.0,8688.0,1.0,0,0,4,7,1290,0,1980,0,98042,47.3655,-122.08,1750,9090,3.0,1.5
3629921140,20141030T000000,856000.0,5.0,3.25,3620.0,5500.0,2.0,0,2,3,9,3620,0,2003,0,98029,47.5442,-121.996,3260,5500,4.0,3.0
8682250090,20140504T000000,775000.0,2.0,2.5,2680.0,7392.0,1.0,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7045,4.0,2.0
6929602605,20150203T000000,205000.0,3.0,1.75,1200.0,8631.0,1.0,0,0,3,7,1200,0,1959,0,98198,47.3864,-122.308,1564,8115,3.0,1.5
8550001515,20141001T000000,429592.0,2.0,2.75,1992.0,10946.0,1.5,1,4,5,6,1288,704,1903,0,98070,47.3551,-122.475,1110,8328,3.0,2.0
1775800740,20150206T000000,414250.0,4.0,1.75,1640.0,13566.0,1.0,0,0,4,7,1120,520,1977,0,98072,47.7423,-122.099,1470,13530,3.0,2.0
1773101340,20150202T000000,399950.0,4.0,2.75,1920.0,4400.0,1.0,0,0,4,6,960,960,1906,0,98106,47.5532,-122.365,1040,4400,3.0,2.0
5561710110,20141014T000000,319990.0,3.0,2.25,1840.0,7326.0,1.0,0,0,5,7,1370,470,1979,0,98031,47.3958,-122.168,2050,7475,3.0,2.0
1115800110,20150109T000000,524000.0,3.0,2.0,1310.0,9471.0,1.0,0,0,4,8,1310,0,1970,0,98052,47.6644,-122.148,2100,9449,,2.0
2131701240,20150108T000000,349950.0,2.0,1.0,1050.0,6317.0,1.5,0,0,4,7,1050,0,1913,0,98019,47.7364,-121.981,1600,9616,3.0,1.0
8827901450,20141031T000000,889000.0,4.0,2.5,,4480.0,1.5,0,0,4,8,1580,990,1927,0,98105,47.6701,-122.291,2070,4480,,
4302200336,20140707T000000,300000.0,2.0,1.0,930.0,5160.0,1.5,0,0,5,6,930,0,1919,0,98106,47.5256,-122.357,1060,5160,2.0,1.0
7550800916,20140602T000000,395000.0,1.0,1.0,730.0,3000.0,1.0,0,0,3,7,730,0,1911,0,98107,47.6741,-122.396,1520,5000,2.0,1.0
534000112,20150203T000000,348000.0,2.0,2.5,1270.0,1242.0,3.0,0,0,3,7,1270,0,2008,0,98117,47.701,-122.362,1280,1199,3.0,1.0
3885801450,20150226T000000,830000.0,2.0,1.0,1150.0,6000.0,1.0,0,1,4,7,710,440,1921,0,98033,47.6841,-122.213,2450,7200,3.0,1.0
522059013,20140612T000000,173000.0,2.0,1.0,820.0,10450.0,1.0,0,0,4,7,820,0,1965,0,98055,47.4261,-122.199,1240,11200,2.0,1.0
3342700405,20140522T000000,585000.0,4.0,1.75,3000.0,42200.0,1.0,0,3,3,7,1500,1500,1950,0,98056,47.5265,-122.202,2500,9821,4.0,3.0
9276201140,20150213T000000,576750.0,3.0,2.0,2220.0,5000.0,1.0,0,0,4,7,1110,1110,1966,0,98116,47.5807,-122.394,1450,5000,3.0,2.0
7972601280,20150504T000000,495000.0,5.0,3.25,2500.0,7620.0,1.0,0,3,3,7,1250,1250,1962,0,98106,47.5298,-122.344,2020,7620,4.0,2.0
